,Date,Hour,Minute,EST,Elevation angle,Zenith (Incidence) angle,wind_speed (m/s),wind_direction (deg),mixing_height,overall_cloud_cover,time_interval,stability_class
2023-02-10 21:15:00,20230210,21.0,15,21:15:00,-38.95,128.95,4.7586070000000005,335.0383687732975,4775.0,62.5,0 days 00:15:00,D
2023-02-10 21:30:00,20230210,21.0,30,21:30:00,-41.64,131.64,4.372774,330.0,4650.0,75.0,0 days 00:15:00,D
2023-02-10 21:45:00,20230210,21.0,45,21:45:00,-44.28,134.28,3.986941,324.9616312267025,4525.0,87.5,0 days 00:15:00,D
2023-02-10 22:00:00,20230210,22.0,0,22:00:00,-46.85,136.85,3.601108,320.0,4400.0,100.0,0 days 00:15:00,D
2023-02-10 22:15:00,20230210,22.0,15,22:15:00,-49.34,139.34,3.601108,320.0,4275.0,87.5,0 days 00:15:00,D
2023-02-10 22:30:00,20230210,22.0,30,22:30:00,-51.72,141.72,3.601108,320.0,4150.0,75.0,0 days 00:15:00,D
2023-02-10 22:45:00,20230210,22.0,45,22:45:00,-53.97,143.97,3.601108,320.0,4025.0,62.5,0 days 00:15:00,D
2023-02-10 23:00:00,20230210,23.0,0,23:00:00,-56.06,146.06,3.601108,320.0,3900.0,50.0,0 days 00:15:00,D
2023-02-10 23:15:00,20230210,23.0,15,23:15:00,-57.97,147.97,3.7297190000000002,315.03836877329746,3775.0,43.75,0 days 00:15:00,D
2023-02-10 23:30:00,20230210,23.0,30,23:30:00,-59.64,149.64,3.85833,310.0,3650.0,37.5,0 days 00:15:00,E
2023-02-10 23:45:00,20230210,23.0,45,23:45:00,-61.05,151.05,3.9869410000000003,304.9616312267025,3525.0,31.25,0 days 00:15:00,E
2023-02-11 00:00:00,20230211,0.0,0,00:00:00,-62.14,152.14,4.115552,300.0,3400.0,25.0,0 days 00:15:00,E
2023-02-11 00:15:00,20230211,0.0,15,00:15:00,-62.88,152.88,3.85833,295.0383687732975,3475.0,31.25,0 days 00:15:00,E
2023-02-11 00:30:00,20230211,0.0,30,00:30:00,-63.25,153.25,3.601108,290.0,3550.0,37.5,0 days 00:15:00,E
2023-02-11 00:45:00,20230211,0.0,45,00:45:00,-63.21,153.21,3.343886,284.9616312267025,3625.0,43.75,0 days 00:15:00,E
2023-02-11 01:00:00,20230211,1.0,0,01:00:00,-62.78,152.78,3.086664,280.0,3700.0,50.0,0 days 00:15:00,E
2023-02-11 01:15:00,20230211,1.0,15,01:15:00,-61.97,151.97,3.086664,282.4952312784634,7775.0,37.5,0 days 00:15:00,F
2023-02-11 01:30:00,20230211,1.0,30,01:30:00,-60.81,150.81,3.086664,285.0,11850.0,25.0,0 days 00:15:00,F
2023-02-11 01:45:00,20230211,1.0,45,01:45:00,-59.36,149.36,3.086664,287.5047687215366,15925.0,12.5,0 days 00:15:00,F
2023-02-11 02:00:00,20230211,2.0,0,02:00:00,-57.63,147.63,3.086664,290.0,20000.0,0.0,0 days 00:15:00,F
2023-02-11 02:15:00,20230211,2.0,15,02:15:00,-55.69,145.69,2.958053,292.4952312784634,20000.0,0.0,0 days 00:15:00,F
2023-02-11 02:30:00,20230211,2.0,30,02:30:00,-53.57,143.57,2.8294420000000002,295.0,20000.0,0.0,0 days 00:15:00,F
2023-02-11 02:45:00,20230211,2.0,45,02:45:00,-51.29,141.29,2.700831,297.5047687215366,20000.0,0.0,0 days 00:15:00,F
2023-02-11 03:00:00,20230211,3.0,0,03:00:00,-48.88,138.88,2.57222,300.0,20000.0,0.0,0 days 00:15:00,F
2023-02-11 03:15:00,20230211,3.0,15,03:15:00,-46.38,136.38,2.57222,304.9616312267025,15575.0,25.0,0 days 00:15:00,F
2023-02-11 03:30:00,20230211,3.0,30,03:30:00,-43.79,133.79,2.57222,310.0,11150.0,50.0,0 days 00:15:00,E
2023-02-11 03:45:00,20230211,3.0,45,03:45:00,-41.14,131.14,2.57222,315.03836877329746,6725.0,75.0,0 days 00:15:00,E
2023-02-11 04:00:00,20230211,4.0,0,04:00:00,-38.44,128.44,2.57222,320.0,2300.0,100.0,0 days 00:15:00,D
2023-02-11 04:15:00,20230211,4.0,15,04:15:00,-35.69,125.69,2.57222,310.3141048156182,2375.0,100.0,0 days 00:15:00,D
2023-02-11 04:30:00,20230211,4.0,30,04:30:00,-32.91,122.91,2.57222,300.0,2450.0,100.0,0 days 00:15:00,D
2023-02-11 04:45:00,20230211,4.0,45,04:45:00,-30.11,120.11,2.57222,289.68589518438176,2525.0,100.0,0 days 00:15:00,D
2023-02-11 05:00:00,20230211,5.0,0,05:00:00,-27.29,117.28999999999999,2.57222,280.0,2600.0,100.0,0 days 00:15:00,D
2023-02-11 05:15:00,20230211,5.0,15,05:15:00,-24.46,114.46000000000001,1.9291650000000002,277.5047687215366,2575.0,100.0,0 days 00:15:00,D
2023-02-11 05:30:00,20230211,5.0,30,05:30:00,-21.63,111.63,1.28611,275.0,2550.0,100.0,0 days 00:15:00,D
2023-02-11 05:45:00,20230211,5.0,45,05:45:00,-18.79,108.78999999999999,0.6430549999999999,272.4952312784634,2525.0,100.0,0 days 00:15:00,D
2023-02-11 06:00:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,9.538172197894518,2500.0,100.0,0 days 00:15:00,D
2023-02-11 06:01:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,64.28803252680463,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:02:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,359.1884625801731,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:03:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,259.1081548223438,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:04:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,136.4253610825836,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:05:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,99.121910285322,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:06:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,230.88078140925106,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:07:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,272.07766065730186,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:08:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,167.58664973704532,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:09:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,40.9612959095822,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:10:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,343.63260395263404,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:11:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,11.22480254817123,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:12:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,331.357858570551,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:13:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,73.72650316526831,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:14:00,20230211,6.0,0,06:00:00,-15.97,105.97,0.001,329.45529674157945,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:15:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,211.26580392100996,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:16:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,183.70230588230336,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:17:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,81.64763139285687,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:18:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,4.705089190026612,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:19:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,350.07343860498145,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:20:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,268.3350974861882,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:21:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,2.3041552914911723,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:22:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,295.8461835549664,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:23:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,169.5234259896616,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:24:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,332.42424008121253,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:25:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,344.51316903015316,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:26:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,106.01743549605035,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:27:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,310.08201001601606,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:28:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,220.89728357795917,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:29:00,20230211,6.000000000000001,15,06:15:00,-13.16,103.16,0.001,280.39174281528483,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:30:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,9.583308247589803,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:31:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,145.49106236105905,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:32:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,86.86747399736018,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:33:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,313.2828996944927,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:34:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,91.47367082500872,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:35:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,161.44032043509162,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:36:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,27.559041338713982,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:37:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,316.797720300076,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:38:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,343.6249693141028,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:39:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,273.53254643363886,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:40:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,40.867305952676176,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:41:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,280.2399987393966,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:42:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,238.427421987893,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:43:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,235.57317927111876,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:44:00,20230211,6.0,30,06:30:00,-10.36,100.36,0.001,212.1627879438608,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:45:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,217.47484783768203,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:46:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,80.60566624003451,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:47:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,20.390738632843217,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:48:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,115.07124344065925,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:49:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,344.0580313684667,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:50:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,290.4958685419941,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:51:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,19.502507602324,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:52:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,284.49385520828474,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:53:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,273.0102336341021,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:54:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,57.74384030554478,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:55:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,40.76051620071877,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:56:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,37.47920629118242,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:57:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,198.1908670252541,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:58:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,248.30767888005198,2500.0,100.0,0 days 00:01:00,D
2023-02-11 06:59:00,20230211,6.0,45,06:45:00,-7.59,97.59,0.001,306.0538025834635,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:00:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,355.82483023672273,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:01:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,6.957866282087517,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:02:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,225.78991257092784,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:03:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,293.7312426555975,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:04:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,186.2209003101744,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:05:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,280.82114989723374,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:06:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,83.0427136314394,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:07:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,49.91615677726572,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:08:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,243.52000306556087,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:09:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,30.488497356766104,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:10:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,26.17710027142487,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:11:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,293.6830258514372,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:12:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,98.07156967064381,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:13:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,230.51652317268665,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:14:00,20230211,7.0,0,07:00:00,-4.76,94.76,0.001,254.18691317708803,2500.0,100.0,0 days 00:01:00,D
2023-02-11 07:15:00,20230211,7.0,15,07:15:00,-1.39,91.39,0.385833,270.0,2450.0,100.0,0 days 00:01:00,D
2023-02-11 07:30:00,20230211,7.0,30,07:30:00,1.1,88.9,0.771666,270.0,2400.0,100.0,0 days 00:15:00,D
2023-02-11 07:45:00,20230211,7.0,45,07:45:00,3.57,86.43,1.157499,270.0,2350.0,100.0,0 days 00:15:00,D
2023-02-11 08:00:00,20230211,8.0,0,08:00:00,6.11,83.89,1.543332,270.0,2300.0,100.0,0 days 00:15:00,D
2023-02-11 08:15:00,20230211,8.0,15,08:15:00,8.64,81.36,1.671943,254.2953427353312,2300.0,100.0,0 days 00:15:00,D
2023-02-11 08:30:00,20230211,8.0,30,08:30:00,11.12,78.88,1.800554,235.0,2300.0,100.0,0 days 00:15:00,D
2023-02-11 08:45:00,20230211,8.0,45,08:45:00,13.54,76.46000000000001,1.929165,215.70465726466878,2300.0,100.0,0 days 00:15:00,D
2023-02-11 09:00:00,20230211,9.0,0,09:00:00,15.89,74.11,2.057776,199.99999999999997,2300.0,100.0,0 days 00:15:00,D
2023-02-11 09:15:00,20230211,9.0,15,09:15:00,18.15,71.85,1.929165,199.99999999999997,2300.0,100.0,0 days 00:15:00,D
2023-02-11 09:30:00,20230211,9.0,30,09:30:00,20.33,69.67,1.800554,199.99999999999997,2300.0,100.0,0 days 00:15:00,D
2023-02-11 09:45:00,20230211,9.0,45,09:45:00,22.41,67.59,1.671943,199.99999999999997,2300.0,100.0,0 days 00:15:00,D
2023-02-11 10:00:00,20230211,10.0,0,10:00:00,24.37,65.63,1.543332,199.99999999999997,2300.0,100.0,0 days 00:15:00,D
2023-02-11 10:15:00,20230211,10.0,15,10:15:00,26.21,63.79,1.671943,202.4952312784634,6725.0,75.0,0 days 00:15:00,C
2023-02-11 10:30:00,20230211,10.0,30,10:30:00,27.92,62.08,1.800554,205.0,11150.0,50.0,0 days 00:15:00,B
2023-02-11 10:45:00,20230211,10.0,45,10:45:00,29.47,60.53,1.929165,207.5047687215366,15575.0,25.0,0 days 00:15:00,C
2023-02-11 11:00:00,20230211,11.0,0,11:00:00,30.87,59.129999999999995,2.057776,210.0,20000.0,0.0,0 days 00:15:00,C
2023-02-11 11:15:00,20230211,11.999999999999998,15,12:15:00,35.02,54.98,1.929165,214.9616312267025,20000.0,0.0,0 days 00:15:00,B
2023-02-11 11:30:00,20230211,11.0,30,11:30:00,33.12,56.88,1.800554,219.99999999999997,20000.0,0.0,0 days 00:15:00,B
2023-02-11 11:45:00,20230211,11.0,45,11:45:00,33.96,56.04,1.671943,225.0383687732975,20000.0,0.0,0 days 00:15:00,B
2023-02-11 12:00:00,20230211,12.0,0,12:00:00,34.6,55.4,1.543332,230.0,20000.0,0.0,0 days 00:15:00,B
2023-02-11 12:30:00,20230211,12.000000000000002,30,12:30:00,35.23,54.77,0.771666,250.0,20000.0,0.0,0 days 00:30:00,A
2023-02-11 12:45:00,20230211,12.0,45,12:45:00,35.21,54.79,0.38583299999999987,260.3141048156182,20000.0,0.0,0 days 00:15:00,A
2023-02-11 13:00:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,293.4449850322068,20000.0,0.0,0 days 00:15:00,B
2023-02-11 13:01:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,261.70159819461554,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:02:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,59.90970839775721,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:03:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,243.1101304833702,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:04:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,72.03040436569208,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:05:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,186.29434049953827,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:06:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,304.5781309052667,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:07:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,143.19178398767556,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:08:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,198.19990629246917,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:09:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,19.572870761376365,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:10:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,126.77870470868626,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:11:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,216.1520317828155,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:12:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,296.4181628962599,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:13:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,308.32774087120873,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:14:00,20230211,13.0,0,13:00:00,34.98,55.02,0.001,152.9413883823388,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:15:00,20230211,13.0,15,13:15:00,34.53,55.47,0.771666,289.4703551333173,20000.0,0.0,0 days 00:01:00,B
2023-02-11 13:30:00,20230211,13.0,30,13:30:00,33.86,56.14,1.543332,325.0,20000.0,0.0,0 days 00:15:00,B
2023-02-11 13:45:00,20230211,13.0,45,13:45:00,33.0,57.0,2.314998,0.5296448666827254,20000.0,0.0,0 days 00:15:00,C
2023-02-11 14:00:00,20230211,14.0,0,14:00:00,31.94,58.06,3.086664,20.0,20000.0,0.0,0 days 00:15:00,C
2023-02-11 14:15:00,20230211,14.0,15,14:15:00,30.69,59.31,2.314998,0.5296448666827255,20000.0,0.0,0 days 00:15:00,C
2023-02-11 14:30:00,20230211,14.0,30,14:30:00,29.28,60.72,1.543332,325.0,20000.0,0.0,0 days 00:15:00,B
2023-02-11 14:45:00,20230211,14.0,45,14:45:00,27.7,62.3,0.7716659999999997,289.47035513331724,20000.0,0.0,0 days 00:15:00,B
2023-02-11 15:00:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,172.7920406015367,20000.0,0.0,0 days 00:15:00,B
2023-02-11 15:01:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,284.88138322555164,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:02:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,130.12956394939374,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:03:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,71.63669364505459,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:04:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,78.13560463682566,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:05:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,344.12518867871955,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:06:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,114.83374229771427,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:07:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,158.81145440966677,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:08:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,42.017930706510064,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:09:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,282.2166993696667,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:10:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,302.43057980790496,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:11:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,289.4267908909819,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:12:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,291.914848931498,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:13:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,61.89093331311757,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:14:00,20230211,15.0,0,15:00:00,25.98,64.02,0.001,182.24821868618218,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:15:00,20230211,15.0,15,15:15:00,24.12,65.88,0.643055,289.1066053508691,20000.0,0.0,0 days 00:01:00,B
2023-02-11 15:30:00,20230211,15.0,30,15:30:00,22.14,67.86,1.28611,330.0,20000.0,0.0,0 days 00:15:00,B
2023-02-11 15:45:00,20230211,15.0,45,15:45:00,20.05,69.95,1.9291650000000002,10.893394649130906,20000.0,0.0,0 days 00:15:00,C
2023-02-11 16:00:00,20230211,16.0,0,16:00:00,17.86,72.14,2.57222,29.999999999999996,20000.0,0.0,0 days 00:15:00,C
2023-02-11 16:15:00,20230211,16.0,15,16:15:00,15.58,74.42,2.4436090000000004,25.03836877329749,20000.0,0.0,0 days 00:15:00,C
2023-02-11 16:30:00,20230211,16.0,30,16:30:00,13.22,76.78,2.314998,20.0,20000.0,0.0,0 days 00:15:00,D
2023-02-11 16:45:00,20230211,16.0,45,16:45:00,10.79,79.21000000000001,2.186387,14.961631226702508,20000.0,0.0,0 days 00:15:00,D
2023-02-11 17:00:00,20230211,17.0,0,17:00:00,8.31,81.69,2.057776,10.0,20000.0,0.0,0 days 00:15:00,D
2023-02-11 17:15:00,20230211,17.0,15,17:15:00,5.78,84.22,1.929165,14.961631226702504,20000.0,0.0,0 days 00:15:00,D
2023-02-11 17:30:00,20230211,17.0,30,17:30:00,3.25,86.75,1.800554,20.0,20000.0,0.0,0 days 00:15:00,G
2023-02-11 17:45:00,20230211,17.0,45,17:45:00,0.8,89.2,1.671943,25.03836877329749,20000.0,0.0,0 days 00:15:00,G
2023-02-11 18:00:00,20230211,18.0,0,18:00:00,-1.83,91.83,1.543332,29.999999999999996,20000.0,0.0,0 days 00:15:00,G
2023-02-11 18:15:00,20230211,18.0,15,18:15:00,-5.14,95.14,1.157499,10.8933946491309,20000.0,0.0,0 days 00:15:00,G
2023-02-11 18:30:00,20230211,18.0,30,18:30:00,-7.94,97.94,0.771666,330.0,20000.0,0.0,0 days 00:15:00,G
2023-02-11 18:45:00,20230211,18.0,45,18:45:00,-10.72,100.72,0.38583299999999987,289.1066053508691,20000.0,0.0,0 days 00:15:00,G
2023-02-11 19:00:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,148.59668647605827,20000.0,0.0,0 days 00:15:00,G
2023-02-11 19:01:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,73.06519590761039,20000.0,0.0,0 days 00:01:00,G
2023-02-11 19:02:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,4.279068036888178,20000.0,0.0,0 days 00:01:00,G
2023-02-11 19:03:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,341.28957372815404,20000.0,0.0,0 days 00:01:00,G
2023-02-11 19:04:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,143.17724990484254,20000.0,0.0,0 days 00:01:00,G
2023-02-11 19:05:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,295.32539014461923,20000.0,0.0,0 days 00:01:00,G
2023-02-11 19:06:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,357.95521155847575,20000.0,0.0,0 days 00:01:00,G
2023-02-11 19:07:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,10.226433851667398,20000.0,0.0,0 days 00:01:00,G
2023-02-11 19:08:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,104.30067564957301,20000.0,0.0,0 days 00:01:00,G
2023-02-11 19:09:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,169.11271125574586,20000.0,0.0,0 days 00:01:00,G
2023-02-11 19:10:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,70.88204333573258,20000.0,0.0,0 days 00:01:00,G
2023-02-11 19:11:00,20230211,19.0,0,19:00:00,-13.51,103.51,0.001,227.594701314516,20000.0,0.0,0 days 00:01:00,G
